induction,electrostatics,dispersion,total,exchange
-0.11900635,0.70797643,-0.2215763,0.79576491,0.42837113
-1.84982409,-21.739752,-4.41010517,40.26563556,68.26531682
-0.00397037,0.26741472,-0.01000758,0.25345165,1.488e-05
-0.00342607,0.3558142,-0.00904126,0.34335399,7.12e-06
-0.02246402,-0.4458036,-0.05962463,-0.48920566,0.03868658
-0.27541316,0.06095398,-0.39746541,0.97233636,1.58426095
-0.12242319,1.72474898,-0.1950687,1.68379352,0.27653643
-3.44172739,-15.12391195,-4.06954077,27.04298037,49.67816047
-0.19686452,1.31911926,-0.29265559,2.15191989,1.32232075
-0.01645409,-0.65235163,-0.05790819,-0.71396856,0.01274536
-0.04027729,0.39881125,-0.10646463,0.37207203,0.1200027
-0.50445034,-4.09321697,-0.75843842,0.19535296,5.5514587
-0.02703093,-0.40255347,-0.05563453,-0.46105397,0.02416496
-0.39398268,1.19883289,-0.56089147,2.66476535,2.42080661
-0.55899079,0.78536733,-0.71772768,5.44491862,5.93626976
-1.51034452,-7.17136321,-1.3449799,-3.68538714,6.34130048
-0.74193228,-1.99130584,-0.67027812,0.05877278,3.46228903
-0.00054738,0.14879259,-0.00644735,0.14181692,1.906e-05
-0.01728646,-0.2473024,-0.07740473,-0.31748951,0.02450408
-0.01775783,-0.92341634,-0.06107625,-0.96683561,0.03541481
-0.71206098,-3.49698559,-0.86631524,-0.15180874,4.92355306
-0.96382827,0.96755888,-1.20233594,11.74259137,12.9411967
-0.69421904,-2.82561703,-0.77977897,-0.45866982,3.84094521
-0.31155049,-2.64656579,-0.35420617,-2.08407303,1.22824942
-2.82253703,-10.30257162,-2.54281527,9.49510726,25.16303119
-0.08505756,0.41131407,-0.15364863,0.41733427,0.24472639
-1.32819297,-6.3632344,-0.91076028,-3.46906274,5.13312491
-0.06746927,0.8841963,-0.14424321,0.83782583,0.16534199
-0.7312601,-5.70857602,-0.8324683,-3.13508773,4.13721669
-0.04774621,-1.40167361,-0.11488099,-1.46073693,0.10356388
-0.03959654,-1.31296232,-0.13356076,-1.23858866,0.24753097
-0.05262343,1.16894873,-0.11314541,1.12917347,0.12599358
-0.01007178,0.84163972,-0.03453673,0.7989773,0.0019461
-0.00614688,-0.27580419,-0.02666603,-0.30731506,0.00130204
-1.52385365,-5.72784106,-1.75125464,3.49625393,12.49920328
-0.24243041,2.34261858,-0.33181735,3.36880854,1.60043772
-1.59579135,-5.72582753,-1.82418242,8.60861513,17.75441642
-0.15290282,-2.29697216,-0.17598159,-2.34697012,0.27888645
-0.02758172,0.28699167,-0.09229939,0.23686059,0.06975003
-0.00345598,-0.30041185,-0.02280016,-0.32595424,0.00071375
-0.01832355,0.22523926,-0.08124739,0.18118803,0.05551971
-0.0280615,-0.45558871,-0.0788214,-0.47493056,0.08754105
-0.03140037,-1.16322368,-0.07627621,-1.24270613,0.02819412
-0.00287489,0.12617182,-0.03341591,0.09193511,0.00205409
-5.37128117,-39.47718712,-6.18372102,32.62030769,83.652497
-0.77174323,-4.28368313,-0.76110115,-0.9117663,4.90476121
-0.3324295,0.43619625,-0.51839745,1.54822926,1.96285996
-0.63888733,-3.0879409,-0.70953135,-1.15584909,3.28051048
-0.14750883,0.97817265,-0.25744217,1.62160327,1.04838161
-0.02969438,-0.53680308,-0.07482874,-0.57704836,0.06427784
-0.00884396,0.16498993,-0.0344526,0.13123354,0.00954016
-0.28719947,0.56516918,-0.44940623,1.86692574,2.03836225
-0.01722147,-0.634266,-0.03947601,-0.68260984,0.00835364
-0.33655821,-2.49017333,-0.53036748,-0.67797095,2.67912807
-0.11891914,2.13060489,-0.20559835,2.50403288,0.69794549
-0.94511658,-5.35109314,-1.45005323,9.90582566,17.65208861
-0.00488029,-0.35554921,-0.01347215,-0.37362013,0.00028152
-0.2735263,3.43010338,-0.29475266,4.02561643,1.16379201
-0.93677003,-0.03905083,-0.95612037,2.5480185,4.47995972
-0.03693972,0.21198455,-0.10728122,0.20825646,0.14049285
-0.01541347,0.64679738,-0.05579882,0.59715466,0.02156956
-0.00153501,-0.26253494,-0.00561986,-0.26968641,3.4e-06
-0.89441166,-3.02353499,-1.04863817,3.59647362,8.56305844
-0.14642054,1.25104038,-0.27857261,1.58498129,0.75893406
-0.33227915,-1.48323848,-0.40043002,-0.55288032,1.66306733
-1.8166945,-3.14018652,-1.34321526,1.77903733,8.0791336
-0.04103345,0.59064638,-0.12221623,0.6527359,0.2253392
-0.09090315,-0.57885543,-0.1565335,-0.58480048,0.2414916
-0.00908276,-0.07444918,-0.02153706,-0.10376081,0.00130819
-1.24161277,0.70751707,-1.21316785,4.20207979,5.94934334
-0.254756,-1.07886394,-0.49016314,0.32934023,2.15312332
-1.8207421,-5.00804243,-1.99749875,8.44644623,17.27272951
-2.2278234,-0.24831776,-1.62974485,4.68383907,8.78972508
-0.11041541,-0.90305873,-0.2328349,-0.72927338,0.51703566
-0.17039622,-0.01643228,-0.35207698,0.43414057,0.97304606
-0.00089507,0.03667715,-0.00825554,0.02755335,2.681e-05
-0.00487078,-0.48829945,-0.014874,-0.50766437,0.00037986
-0.02610251,0.96368802,-0.06078558,0.91169409,0.03489416
-0.10194539,-2.14989273,-0.201325,-2.21720607,0.23595705
-0.13140475,0.32124484,-0.26876841,1.05571984,1.13464816
-0.01673807,0.76863358,-0.03881024,0.72216465,0.00907938
-1.04572411,-6.79486336,-0.91914323,-2.97923455,5.78049615
-0.00354449,-0.56677044,-0.01142649,-0.58137837,0.00036305
-0.64338936,1.72160268,-0.74360343,3.28981012,2.95520023
-1.93918806,-8.33590577,-2.0692227,8.36856895,20.71288548
-0.01290905,-0.15020605,-0.04924478,-0.19803672,0.01432317
-8.15740202,-26.63926533,-4.47957302,5.18250746,44.45874783
-2.04048049,-3.61712243,-1.70227811,2.72825462,10.08813565
-0.01646374,0.41784155,-0.04909541,0.36501529,0.01273289
-0.79022306,-5.53235742,-0.73605884,-2.665759,4.39288032
-0.5948455,3.20831719,-0.61390394,5.65771702,3.65814926
-0.01133581,0.40616947,-0.03057443,0.36858387,0.00432465
-0.13679434,-0.5834427,-0.19452278,-0.51380332,0.40095651
-2.0850118,-8.64519989,-1.56035071,-0.27210735,12.01845505
-0.01058079,-0.37772791,-0.04043238,-0.42069283,0.00804825
7.982e-05,-0.18028356,-0.00591071,-0.1861006,1.385e-05
-3.07750055,-14.28146658,-3.70023117,27.49837722,48.55757552
-0.04225996,0.36640356,-0.11281267,0.3769548,0.16562386
-1.62561471,-16.56634766,-3.79790596,26.42730216,48.4171705
-1.75378086,-8.27006187,-2.54687673,11.06935661,23.64007607
-0.00779333,0.35943809,-0.02527625,0.32889069,0.00252219
-0.00826214,0.34487614,-0.02461717,0.3140495,0.00205267
-0.02959391,0.16799593,-0.09026481,0.15355061,0.1054134
-0.08881847,1.05707211,-0.15937942,0.9733532,0.16447898
-0.07781625,2.01414469,-0.11634687,1.94387239,0.12389082
-1.04528447,-7.28965868,-2.13193634,13.07136609,23.53824557
-0.01626456,0.6405636,-0.04503826,0.59440125,0.01514047
-2.12139343,-10.44728219,-1.96347518,4.31877561,18.85092642
-0.26103449,-1.87152084,-0.43076541,-0.27559974,2.287721
-0.00521032,0.21615248,-0.0304613,0.1827593,0.00227844
-0.54523092,0.49493778,-0.66879899,4.25917694,4.97826907
-0.05368903,-1.51368486,-0.09522684,-1.58609539,0.07650534
-0.27420716,-2.12497863,-0.37558986,-1.85503204,0.91974361
-0.38671273,-1.02972252,-0.63467167,1.35572017,3.40682709
-0.64166504,-1.89836012,-0.93581441,1.60650505,5.08234461
-0.35699002,-1.62659076,-0.61038306,0.71621019,3.31017402
-0.08182188,0.81136928,-0.15069489,0.75090864,0.17205612
-0.20897681,0.86108799,-0.38772984,1.56056703,1.29618569
-0.01387999,-0.1281467,-0.05342841,-0.17138347,0.02407162
-0.01954281,0.8887594,-0.07101695,0.83865909,0.04045944
-0.01108256,-0.01334418,-0.04373344,-0.05485416,0.01330601
-0.19543009,-37.55314445,-5.62964746,44.53381659,87.91203858
-0.2127531,0.63385668,-0.33095764,1.28250722,1.19236128
-0.04725989,-1.50815422,-0.09089876,-1.57235494,0.07395793
-0.03338382,-0.52726629,-0.08350179,-0.58249907,0.06165283
-0.0909575,1.02913664,-0.19353146,0.96479276,0.22014507
-0.01791111,0.17853285,-0.05358608,0.12130699,0.01427132
-0.03346948,0.36084993,-0.09495186,0.32224859,0.08982
-0.05797904,-1.13415393,-0.1169037,-1.16861486,0.14042181
-0.00323043,-0.3318811,-0.01441239,-0.34936708,0.00015684
-1.67311518,-24.82943423,-4.13300939,37.52737365,68.16293244
-0.41549164,-0.58408322,-0.57751576,0.61420308,2.19129371
-0.08864012,-1.22042808,-0.23921211,-0.9667854,0.58149491
-1.13907502,-0.29346697,-1.24849311,9.8306608,12.51169591
-0.01365308,0.75059214,-0.02243623,0.71473627,0.00023343
-0.40384882,-2.24277198,-0.40472274,-1.33185571,1.71948783
-0.76970647,-5.0136409,-0.560907,-3.67539977,2.6688546
-0.00934321,0.50985645,-0.02337092,0.47889099,0.00174868
-1.22482328,-4.08330924,-1.14777818,-0.62276169,5.83314902
-0.49020588,0.81111025,-0.5909551,1.61031242,1.88036316
-0.96296922,-4.46016892,-0.6946219,-2.57607229,3.54168776
-0.32880764,-0.06339092,-0.49626619,0.27069575,1.1591605
-0.07643917,-1.36051567,-0.15702148,-1.41940709,0.17456923
-0.00299682,0.05695556,-0.0123642,0.04200224,0.0004077
-0.49245268,0.91866672,-0.60863414,2.07664157,2.25906167
-0.05995227,-0.7095899,-0.11946232,-0.74099335,0.14801114
-0.01008401,-0.86292036,-0.04697004,-0.90779471,0.0121797
-0.00295222,0.45073203,-0.00902871,0.43880629,5.519e-05
-6.79516092,-17.31491872,-5.07054919,23.33153283,52.51216165
-1.89046149,-12.66574425,-2.72128366,9.67045145,26.94794086
-0.60153668,2.49679844,-0.73911768,6.61038762,5.45424354
-0.00457207,0.00690054,-0.02326559,-0.01868002,0.0022571
-0.05476659,-0.72194752,-0.12079842,-0.70050932,0.19700322
-0.85769694,-1.90212141,-0.97749583,0.88641679,4.62373097
-0.97491196,0.92326659,-1.00241041,3.53663756,4.59069335
-0.16320819,0.52153358,-0.26053382,1.32658816,1.22879659
-0.02112626,-0.58243535,-0.05943014,-0.63635876,0.02663299
-0.00530218,0.64591614,-0.0159946,0.62483505,0.00021569
-1.59425394,-1.45719324,-1.49283576,4.18471881,8.72900176
-0.0814402,1.87237693,-0.13019575,1.85658238,0.19584139
-0.00458823,-0.10904844,-0.0145951,-0.12793721,0.00029456
-1.12332925,-8.39776982,-1.1561825,-2.66673777,8.0105438
-0.16760171,-2.22284693,-0.34144408,-1.23871385,1.49317886
-0.08072556,-0.77685138,-0.197446,-0.68600984,0.36901311
-0.47896128,0.21950259,-0.73183201,2.95593927,3.94722997
-1.90543451,-4.4623866,-1.72297252,6.36637472,14.45716835
-0.8365312,-5.25448711,-0.77473719,-2.29101983,4.57473567
-0.0418168,1.75498001,-0.06284685,1.68009626,0.02977991
-0.05108136,1.23309451,-0.15368562,1.2262664,0.19793888
-0.01484208,0.8312577,-0.02683465,0.79136794,0.00178696
-0.0828565,1.81280805,-0.14857702,1.90988575,0.32851123
-0.00151389,-0.17723708,-0.00670358,-0.18544225,1.23e-05
-1.10888008,-0.48660417,-1.33481559,6.74942167,9.67972151
-0.1319006,-0.18679249,-0.26331744,-0.00771618,0.57429434
-0.00451683,-0.51638769,-0.03029959,-0.5470783,0.0041258
-0.00959071,-0.44549222,-0.01872661,-0.47270019,0.00110935
-0.23348226,-1.52039212,-0.28959322,-1.14334821,0.90011938
-0.02569642,-1.14969777,-0.04554362,-1.20950194,0.01143587
-2.29291808,2.28311097,-1.76429404,8.7303337,10.50443484
-0.38384099,-2.79115001,-0.67248639,-0.44480265,3.40267474
-0.00718152,-0.52283813,-0.02829701,-0.55568298,0.00263367
-0.0222226,0.01415986,-0.06273431,-0.05182394,0.0189731
-0.01777214,-0.42798813,-0.06167391,-0.48087141,0.02656276
-1.62672723,-9.44060781,-2.04007627,10.60855475,23.71596606
-0.00590155,-0.02770695,-0.01708327,-0.05036275,0.00032902
-0.61560275,-1.721705,-0.8122533,4.29159587,7.44115692
-4.6607447,-10.40209411,-2.55754728,1.84192745,19.46231353
-0.01089297,-0.69979256,-0.02000456,-0.72971013,0.00097997
4.00612663,-44.06360374,-5.15856333,65.66062,110.87666044
-0.15524976,-0.2058068,-0.28403205,0.64217828,1.2872669
-0.04464089,0.0945093,-0.15098281,0.05901441,0.16012881
-0.00519109,-0.42015842,-0.01523064,-0.44034222,0.00023793
-0.03319087,-0.88927576,-0.05166899,-0.94896847,0.02516715
-6.2913883,-20.04427787,-3.3378227,4.47220175,34.14569062
-0.25438097,-3.08814259,-0.41476625,-2.54435186,1.21293795
-0.01034505,-0.58777642,-0.01810898,-0.61546206,0.00076839
-0.00424359,0.03155646,-0.01630704,0.01124993,0.00024409
-1.9243128,-1.43395641,-2.28594225,10.30243025,15.94664171
-0.0019472,-0.25939574,-0.00820231,-0.26952635,1.89e-05
-1.4883037,-9.05547319,-1.72271109,3.7122989,15.97878688
-0.45237633,-3.66350611,-0.79180666,0.66925881,5.5769479
-0.01449849,0.42870909,-0.05128005,0.38176226,0.01883171
-5.7110464,-16.476594,-2.93826947,3.14556314,28.27147301
-0.02903698,-1.09329386,-0.10009667,-1.14165427,0.08077323
-1.72323016,-5.7757326,-2.01554939,17.36807602,26.88258816
-0.0129109,0.8797682,-0.02425473,0.84328799,0.00068543
-0.04077943,0.53528639,-0.13346976,0.56768403,0.20664683
-0.48392641,-4.35908418,-0.69668836,-3.23233929,2.30735966
-0.00343404,-0.04696661,-0.01345353,-0.06363223,0.00022194
-0.39325248,-2.31987392,-0.51533582,-1.05506256,2.17339966
-0.66203034,2.01565022,-0.78055692,6.76023585,6.18717288
-0.30603657,0.77918071,-0.49057277,1.11552853,1.13295715
-0.50157701,-2.10233653,-0.72183493,-0.27750879,3.04823968
-0.02224997,-0.14413454,-0.0684614,-0.18544277,0.04940314
-1.1517092,-30.79107114,-4.85022576,47.57715151,84.3701576
-0.02959434,-1.23232861,-0.05234967,-1.292227,0.02204563
-0.01268785,-0.38464973,-0.05028663,-0.43103184,0.01659237
-0.26102942,-0.46660808,-0.37811927,0.06353462,1.16929139
-0.01280135,-0.53760004,-0.03478512,-0.57723272,0.0079538
-0.00380357,-0.29519794,-0.01344517,-0.31205977,0.00038692
-1.27676467,2.72940138,-1.15313893,5.50769802,5.20820024
-0.0252885,0.83760195,-0.05282694,0.77290275,0.01341624
-0.14677045,1.56557428,-0.24215277,1.55676354,0.38011247
-0.89741193,-0.69390357,-1.0012645,2.04600667,4.63858667
-0.01172712,-0.60858089,-0.02901078,-0.64281431,0.00650447
-0.01315454,0.15836568,-0.04018275,0.11526803,0.01023964
-0.41501613,-2.2543819,-0.4445582,-1.64089797,1.47305825
-0.01332627,-0.12307219,-0.0460862,-0.16219741,0.02028726
-1.64024514,-18.10719108,-4.22643496,32.80355738,56.77742855
-0.06513783,1.01054873,-0.20305492,1.13408879,0.39173281
-1.32919845,2.43987636,-1.09688609,4.78077084,4.76697901
-0.02004167,-0.94569516,-0.03815346,-0.99598694,0.00790336
-0.93468384,-4.75019957,-1.17590181,1.79450849,8.65529371
-0.00162967,0.01958902,-0.00836525,0.00963928,4.518e-05
-0.01986798,0.02198922,-0.04398176,-0.03364228,0.00821824
-0.00223497,0.373468,-0.00685954,0.36439033,1.684e-05
-0.00839485,-0.7901704,-0.02958566,-0.8223357,0.00581521
-1.03770401,-2.24019059,-1.32845294,5.08936467,9.69571221
-0.10177245,-1.23314171,-0.20391742,-1.13881705,0.40001454
-3.84763141,-11.85846556,-3.42704697,13.08422252,32.21736646
-0.19931771,-1.89594605,-0.42160307,-1.11555499,1.40131184
-0.00189836,-0.18092464,-0.01170403,-0.19438567,0.00014135
-0.59305092,-4.51815476,-0.58096768,-2.51045673,3.18171663
0.55905318,-17.41119342,-3.08901593,43.99677667,63.93793283
-0.1643473,-21.46197952,-3.88330271,37.95526348,63.46489301
-0.0380555,0.3119578,-0.10178581,0.28451761,0.11240111
-0.06887997,-0.77058642,-0.1372606,-0.74072159,0.2360054
-0.51491116,-2.97850265,-0.7763159,1.52712225,5.79685197
0.63182805,-33.0386611,-4.2797941,42.89049086,79.57711801
-1.0892952,-5.01665301,-1.25804226,4.15245411,11.51644457
-0.1956078,1.3413086,-0.29315871,2.13603613,1.28349404
-1.4152396,-21.28387617,-3.57341654,27.16845803,53.44099034
-0.00928881,-0.55967842,-0.02285082,-0.59043082,0.00138723
-0.03716786,0.60045782,-0.09437746,0.59897627,0.13006376
-0.03161194,0.06183494,-0.09359791,0.04992836,0.11330327
-0.03018275,-1.08488441,-0.06680315,-1.13692839,0.04494191
-1.68984453,-6.03866813,-1.3467173,-1.21748972,7.85774024
-0.27589846,-0.00074235,-0.52186065,1.20310188,2.00160334
-0.974915,-6.63801853,-1.4974086,2.82329624,11.93363837
-0.1043775,0.7856206,-0.18857452,0.7462237,0.25355513
-0.02459201,-1.15847455,-0.05538555,-1.21719086,0.02126125
-0.17854145,-0.25061455,-0.31074407,0.14303315,0.88293323
-0.05248438,-0.50431805,-0.14032051,-0.44644042,0.25068252
-4.85238493,-20.80676623,-3.53111464,9.53433927,38.72460508
-0.31633991,-1.17824565,-0.39958423,-0.31085037,1.58331942
-0.04255833,-0.01506757,-0.11782263,-0.08304908,0.09239945
-0.34108071,-1.7893962,-0.38869286,-1.57687409,0.94229568
-0.02964217,-1.03220484,-0.09444198,-1.07401708,0.0822719
-0.15354256,-1.50374616,-0.19917108,-1.41271997,0.44373982
-0.57389114,0.69515902,-0.7664615,2.68422854,3.32942216
-0.00572701,0.26449174,-0.02598322,0.23645329,0.00367178
-0.00312214,0.19911792,-0.01507065,0.1815563,0.00063117
-0.00747263,-0.04642878,-0.02286477,-0.07577609,0.00099009
-0.03182966,-0.8865907,-0.06748999,-0.93835282,0.04755753
0.00025776,-0.09217042,-0.00617536,-0.09807296,1.507e-05
-0.01587295,-0.10725631,-0.05745717,-0.15125737,0.02932907
-0.02696539,1.02465699,-0.06307994,0.96628309,0.03167143
-0.05094429,0.42502795,-0.13945853,0.46466762,0.23004249
-0.03499417,-0.77022634,-0.06427023,-0.83120142,0.03828931
-0.1080301,2.20173389,-0.15566637,2.31746126,0.37942385
-0.01370776,-0.39656821,-0.04365387,-0.44614341,0.00778643
-0.01429563,-0.49947573,-0.03701929,-0.54676568,0.00402496
-0.07540443,-0.0579638,-0.17712518,-0.02604834,0.28444507
-0.0180406,0.55693844,-0.04630628,0.50474424,0.01215267
-0.29646486,-1.39083482,-0.40292303,-0.58473177,1.50549093
-0.69643423,-0.67153338,-1.20746669,7.49809359,10.07352789
-0.02315688,0.82950671,-0.04260902,0.77352077,0.00977995
-0.00778038,-0.63767662,-0.02463068,-0.66875683,0.00133086
-0.00247246,0.02719934,-0.01280963,0.01221189,0.00029464
-1.18937082,-10.71182498,-2.30271503,21.99822491,36.20213574
-0.84979368,1.07871004,-0.94890085,6.47950249,7.19948698
-0.12214638,0.2987783,-0.23994999,0.44402931,0.50734738
4.06047958,-32.85093416,-4.45360357,75.04358881,108.28764696
-1.08966959,-10.25828231,-1.63700065,2.274047,15.25899955
-0.0024836,-0.13668701,-0.01101583,-0.15015574,3.071e-05
-3.45524103,-7.09909711,-2.80303633,7.19759595,20.55497043
-0.08287715,0.98700375,-0.16760454,0.96638424,0.22986217
-0.07377284,1.78110052,-0.19418091,1.75691508,0.24376831
-0.01443542,-0.3483762,-0.04240457,-0.39201589,0.01320029
-1.74577746,-8.58021769,-2.2646945,17.70986791,30.30055756
-0.11668129,1.57826233,-0.23067102,1.92106752,0.69015749
-0.0987166,2.32591242,-0.12882461,2.31716123,0.21879001
-0.07806064,0.27264208,-0.14249345,0.30560314,0.25351515
-0.00137487,-0.06540149,-0.01060967,-0.07714245,0.00024357
-0.07693946,2.27996365,-0.09395648,2.19861146,0.08954375
-0.01756755,-0.75897406,-0.06124102,-0.82360213,0.0141805
-1.41448327,-7.25252054,-1.34556634,-2.21454853,7.79802162
-0.01646332,0.37222676,-0.04187532,0.32403552,0.01014741
-0.02645036,-0.92061849,-0.05285555,-0.97798773,0.02193667
-0.05093109,0.6793133,-0.15925808,0.70497464,0.2358505
-0.35360718,-3.50401012,-0.5312088,-1.65672481,2.7321013
-1.3152197,-9.65782334,-1.54876561,1.4833928,14.00520146
-0.04394009,0.99531099,-0.09649012,0.93775162,0.08287084
-0.00348389,0.42439879,-0.01044438,0.41057257,0.00010205
-0.00357093,0.53741298,-0.01088185,0.52301229,5.209e-05
-2.01076288,-7.72179739,-2.65567709,17.30587017,29.69410754
-0.02391257,-0.57031483,-0.04941935,-0.6288796,0.01476715
-0.03202681,0.77355647,-0.10699112,0.79163124,0.1570927
-0.44940913,-3.60978381,-0.63820669,-1.58508443,3.1123152
-0.03848384,-0.21959724,-0.11081308,-0.29028052,0.07861365
-1.6096449,1.32973628,-1.39091711,5.23597732,6.90680305
-0.45403247,-3.96973049,-0.41654906,-3.30906677,1.53124526
-0.80541821,-0.22851198,-1.17539019,4.68542294,6.89474332
-2.18243565,-8.26451785,-1.83237744,1.22925275,13.5085837
-0.02908138,1.07111383,-0.06734961,1.00728883,0.03260599
-0.06905692,-0.66961862,-0.17282455,-0.61135867,0.30014142
-3.74201741,-11.15891707,-4.10113759,26.22517414,45.2272462
-0.05876696,-0.29166099,-0.17551069,-0.17461383,0.35132482
-0.76481117,-7.63775979,-1.2401476,0.76133059,10.40404915
-1.11406413,3.51656868,-0.97408574,10.23194863,8.80352982
-0.00892538,0.50599501,-0.02741303,0.47273504,0.00307843
-4.83209055,-8.44555168,-3.36650347,12.7592399,29.4033856
-0.00747822,0.01550817,-0.02699872,-0.01527081,0.00369797
-0.02810141,-0.93789777,-0.05683654,-0.98900119,0.03383453
-0.34402401,-0.98718735,-0.41222933,0.14243173,1.88587241
-0.39141837,0.33347598,-0.56862804,1.19988292,1.82645336
-0.07789726,-0.51469559,-0.16131571,-0.45930624,0.29460232
-1.98332928,-28.83660753,-4.70268935,42.99311914,78.51574531
-0.66831096,0.48064129,-0.79842422,2.24835197,3.23444587
-0.00125743,-0.28778829,-0.01223446,-0.3011272,0.00015298
-1.20284479,-1.81316632,-1.33930598,11.60049713,15.95581422
-1.6216037,-6.61345999,-2.73462005,13.51650027,24.48618401
-0.14199122,0.55416287,-0.25906764,0.75706446,0.60396046
-0.01616394,0.23893098,-0.05536197,0.19084219,0.02343712
-0.24223647,-1.76460669,-0.26129076,-1.51212845,0.75600548
-0.01674395,0.43038053,-0.03338166,0.38206052,0.0018056
-2.23026453,-10.07477537,-2.7341706,29.11753717,44.15674766
-0.34541255,-0.25575283,-0.65715798,2.81429488,4.07261824
-0.01786977,-0.50838973,-0.04426602,-0.56367928,0.00684624
-0.06875035,0.54258456,-0.17089047,0.68266801,0.37972428
-0.10185711,0.46191436,-0.2786182,0.85760678,0.77616774
-0.33527493,-2.14197954,-0.6376011,0.49038304,3.60523861
-0.00079687,-0.29329416,-0.00857129,-0.30261301,4.931e-05
-0.72375131,-3.72890414,-0.93456627,1.47667494,6.86389667
-0.00220276,-0.45182031,-0.00911786,-0.46310358,3.735e-05
-0.01154363,-0.83687207,-0.02827086,-0.87037637,0.00631019
-0.01258635,-0.58574138,-0.04488669,-0.63138247,0.01183194
